,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
inq_last_6mths,0.0006596623185938183,0.0007152248411953953,-0.0390400532145958,-0.0390400532145958,-0.03910297642238229,0.23113929106930942,-0.006255117767066055,0.022989833917895223,0.0032770971178294034,0.036138860642392356,1.0,0.02678325965195989,-0.07085711775271111,0.15914424847372105,0.09738184482075586,-0.01230299330360361,0.16102868527439956,-0.061120648280409764,-0.06116050992135197,-0.0082324904215499,-0.008275641968952618,-0.021095860630729196,0.03293676904348689,0.019329878969830426,0.039129413061288414,0.0401939335051772,0.022819182206645257,0.025800761359945374,0.031239340537047126,,0.05284189420207364,0.016370271864418768,-0.0005634214413601457,0.020748943332695648,0.007575700437775509,0.4390062543624615,0.03983599053125877,0.14987700645922833,0.12717989649936356,-0.07955951153533054,0.05241238004879715,0.07546752553127874,0.3569467167629517,0.31265399723644727,-0.06951439796976572,-0.03640614967791006,0.013128074751936423,0.20691973367921265,0.0325303569088296,0.49056116185713433,0.3134720156359323,-0.05135932942881914,0.005738208580298614,-0.07665076013695639,0.020136128210416923,0.00845724184622487,0.014022136961781824,-0.003108047072373272,-0.2127914917937902,-0.23165268598314545,0.021717188001824844,-0.1529706132974685,0.05017772622569182,-0.547383752879006,0.04728678956907396,0.06015739542619985,0.09347645031052508,0.15918495569823826,0.14482309442880206,0.13609085919717417,0.06360066066489271,0.1644800267505214,0.1715027269947229,0.1340690000427573,0.1544518756366501,0.0018841937970267533,-0.004538640887289545,0.049446494929200946,0.37018670183311303,-0.05829043797308675,-0.0696484257882418,0.1202604509118041,0.018906004415688068,0.009544605481838227,0.02961511474122836,-0.012922606984904283,0.03950624121140831
mths_since_last_delinq,0.006321803914588295,0.006185680714521988,-0.03486269365303026,-0.03486269365303026,-0.034832863849436006,-0.015459195774139574,-0.03704573682821512,-0.04366264934837317,-0.0002187182178175055,-0.5537544546202067,0.02678325965195989,1.0,-0.007373642213566349,-0.03966148020566214,0.10394969210405595,-0.027621918496418686,-0.03347817819936996,-0.03124967434519384,-0.03123613862049479,-0.015817010531864645,-0.015797040946687088,-0.006297535548529841,-0.03583956180059898,-0.03255138539126598,-0.006182371734775454,-0.006288070103201493,0.013509891270891998,-0.03889867999015013,0.6815526089710693,,-0.03638317267825382,0.002940118998647817,-0.14689259499962737,0.03784286822260667,-0.0876592527428388,0.06266313637386163,-0.030846906516678325,0.044909761268598275,0.055072812618034137,-0.02635655658991381,-0.029468088436716895,0.05660291571852247,0.08880426140096101,0.12230772591212952,-0.029203577422430908,0.007504226381003709,-0.03268557410160934,-0.009523427841499697,-0.0022131104785542326,0.031041164903478788,0.12982547443484813,-0.07264660058729526,-0.02626976703612799,0.012082890358292577,-0.10173470728354272,-0.029989998485128243,-0.003792844016489955,-0.03892261351491924,-0.07791806071684994,-0.07036301950112087,-0.053406683985798675,-0.09332991674395423,0.7696847445897772,-0.012440021265518202,0.8649956568253874,0.020867948831747613,0.0329591861536832,0.021457829227827938,0.026550395479817697,0.022645726907897568,-0.018500140455901433,-0.008991452710292955,-0.014188382855006645,0.01532149117917093,-0.038652990508229575,-0.052015851705337644,-0.12510013195843642,-0.22055086153137718,0.09914572360120115,0.18565703177027193,0.008203573185655398,0.15399556581248716,0.006747813353288247,-0.09863741605728242,-0.04109230064682808,-0.025005485550489637,-0.04831924920879172
mths_since_last_record,-0.037318962097420416,-0.03736647272545483,-0.014108493030551275,-0.014108493030551275,-0.014015740798976098,0.009398267351542809,-0.025066004481102102,-0.08753833137746642,0.08346453236376952,-0.09550244785960606,-0.07085711775271111,-0.007373642213566349,1.0,0.04616843123605061,-0.2657747643296581,-0.022069651175128123,-0.1289777968116295,-0.0369973453963477,-0.036947759280319466,0.007900955761437806,0.007975316741795104,0.011004240617829715,-0.007852869126008653,-0.021310634689518475,0.0040390148218477015,0.003289655371896526,0.03705923183559658,-0.015383000659858814,0.06256006641615111,,-0.06265173587712797,0.009629229873592724,-0.012844751275858516,-0.048726407546632884,-0.0249393505827172,-0.023445526806848353,0.0075263317300126925,0.031312146936196515,0.055796032225840744,-0.03822944553747572,0.002559690217175753,0.03380937051439509,-0.0628914629810124,-0.06919611918708242,-0.0026646336183511615,0.03411514751343226,-0.010570503380206313,-0.030852916235241713,0.02199041021461846,-0.0487488963513714,-0.01874214493070316,-0.04120548439482105,-0.03878598554404917,0.06683778992081756,-0.043149761989355113,-0.0033918191212417895,-0.05311264160515709,-0.12104442105814614,-0.011376040189600123,0.002069461086643191,-0.10803870998345719,0.003009989762148768,-0.021036201588697616,0.05204539981495925,-0.03843490436033245,-0.14983164554455317,0.019436959261029254,0.046215069854926676,-0.029696411245063486,-0.15783042203214237,-0.02106528438636382,0.055654894452327124,-0.13230713063322883,0.06076676117124494,0.05302420857692473,-0.009130703884973041,-0.0061128013776641475,-0.0897739409307016,-0.039171251223763096,0.21756543934153766,0.07436081810539508,0.20520062637819403,-0.2721673130651153,-0.033023924422637525,-0.016223939895763394,-0.041631574439558436,-0.011390510520378707
open_acc,0.006309349306948184,0.006110761216881048,0.18821436698000496,0.18821436698000496,0.18821151403644965,-0.012985093977833165,0.16999479408505605,0.12232793541216853,0.10436353059692269,0.040005165677531235,0.15914424847372105,-0.03966148020566214,0.04616843123605061,1.0,-0.029597586028405405,0.22298706970009094,0.7094985037800634,0.11997562165111532,0.11997749572526778,0.12373924886659056,0.1237366866816842,0.09928363157103257,0.12296396969521842,-0.0038410427478703804,0.012872581144684448,0.013590685552328443,0.04697402644159137,0.0032432149656372086,0.01311898858091188,,0.21246221739383464,0.24863415421264665,0.015826322154225966,0.0023374929146868085,0.24524923653811168,0.2720238874471589,0.5155079038244039,0.14277742983426542,0.22218758988650059,-0.1531987655481459,0.3394519611017687,0.12618996657569323,0.34565819118000085,0.4583493060774911,0.10119074762929359,-0.021602666279060954,0.35309540445864696,0.09353401863237779,0.09313801933685253,0.163773820643389,0.4844788918200551,-0.11599827419914856,0.2916765024462172,-0.1127236878008363,0.002429410804683386,0.0018432459934792742,0.12890983036369583,0.1352010485750689,-0.23717729696568,-0.2260084825020589,0.11738198781173079,-0.20975441847416043,-0.015252016247112978,-0.10566032116180132,-0.05569934632020011,0.011543627357608329,0.5518223925662334,0.670931060243188,0.6131069976173231,0.5192005675513777,0.3886005933030234,0.8293592034894053,0.6497465444613306,0.6746762365320709,0.9986024669084695,0.003537975584909573,0.01705405243982457,0.0028045741078573704,0.3610769905719311,0.12775208905891636,-0.10332770689115355,-0.03227932535274872,-0.010631502947853193,0.280702967782675,0.3998900124108741,0.3540276277196467,0.3590847538689578
pub_rec,0.0035011727350262654,0.0036353601562420026,-0.08889868112057887,-0.08889868112057887,-0.0888847187301011,0.05823060749454823,-0.0733985861279209,-0.006738683668921668,-0.023199954187428137,-0.01522028965808987,0.09738184482075586,0.10394969210405595,-0.2657747643296581,-0.029597586028405405,1.0,-0.1067141169712596,0.0148857744718362,-0.05491448029891858,-0.05490829501920557,-0.06292562197217251,-0.06291556022626342,-0.05873092537824514,-0.03578725918293705,0.00014582903404930666,0.001951775441604569,0.0026057828282711293,-0.025202299372653735,0.01671896991295009,0.10984434341796073,,0.006545966354586703,-0.12795449126159328,-0.0024582117853549058,0.03537673032830006,-0.07718419580735172,0.06980340352256317,-0.03911743704692238,0.052021411492605994,0.04371824919334939,-0.01430767209095802,-0.01827597109858989,0.021355399675743122,0.10256337192108139,0.1207914489120435,-0.15147383148770446,-0.036524653750359036,-0.10785105230344438,0.06004582421701219,-0.0033492514349499733,0.10622360591782683,0.10961661732260995,-0.05970621348116143,-0.08590577184828939,-0.052939044476923325,0.0019735390469494177,0.003199555485330583,0.04498208910914504,0.0493665657611565,-0.06622917643546992,-0.06573800246675371,0.007399845181606823,-0.05171285171607606,0.13394021136282713,-0.06300826571658451,0.12694759680770965,0.043928515964566484,-0.041805747841697175,-0.0069636125738723855,-0.03210060525630117,0.011189127232469342,-0.012843086568807753,-0.0054596354831196485,0.03142015086594042,-0.016650362187593144,-0.03446314175477334,0.0010686509759040555,-0.007092098444067041,0.011976787536233168,0.10533627275961387,-0.059723049053354266,-0.05750723484627827,0.6157938404413399,0.7200370168660527,-0.08277732579273225,-0.06806055007257923,-0.14387242249633136,-0.026031599876617927
revol_bal,0.003774427370297316,0.003744758811243875,0.3346562422750239,0.3346562422750239,0.33466368392378865,-0.05741173921858214,0.3140900607909114,0.270173980268432,0.04813511389420286,-0.03580146930669359,-0.01230299330360361,-0.027621918496418686,-0.022069651175128123,0.22298706970009094,-0.1067141169712596,1.0,0.18019062442819936,0.21674643267810906,0.21676725984656958,0.23288550102616645,0.2328822778131557,0.19785935951333755,0.19673985541729966,0.00965679626277363,0.008372794716592167,0.008468726217195745,0.07821101602095777,-0.029719083053292086,-0.0048653175062876655,,0.29205684520426334,0.20983659550868314,-0.003010812971937171,-0.030903086671794075,0.45573545191170356,-0.04031858904005139,-0.005418287321160097,-0.051476698251488866,-0.03855660935124339,0.03236980248166604,0.06812066164969091,-0.11571126912660927,-0.01977074381243321,-0.0090508068686873,0.5820091724493118,0.10444946926585086,0.8334228381896381,-0.047680678317710216,0.02385274968961474,-0.025109521595199677,-0.02855324504242555,0.30057104468881435,0.17841305729253554,0.15415084857781758,-0.014792610013251231,-0.0011264901629351484,0.09403225864568686,0.2292510677288444,0.03389585512382175,0.037997266763010865,0.2007021524818261,0.03602628023077354,-0.051485882364705596,0.009005949884111178,-0.05030829173267443,-0.08590473649042546,0.3130373370356587,0.3030620786344811,0.28596802309831315,0.22624717663604735,-0.0023950705122003776,0.24113116342661897,0.21492877623338408,0.3031566344831779,0.2221487744359893,-0.005712060278099524,0.00229224353885212,-0.04067212558437,-0.036701836152903386,0.12808679815845295,0.12174014926899301,-0.1320124564765703,-0.019115515808417284,0.4814016117295347,0.5149918863447933,0.5040891126465948,0.10929861573408081
total_acc,-0.014478788484577836,-0.014672537268498032,0.20842977882329305,0.20842977882329305,0.20846354079565857,-0.04021091939321321,0.18350861328951046,0.1598040243805094,0.08049949451517059,0.11462261468993917,0.16102868527439956,-0.03347817819936996,-0.1289777968116295,0.7094985037800634,0.0148857744718362,0.18019062442819936,1.0,0.10044551232315561,0.10047277440448224,0.16685170163841714,0.16687086889582434,0.14677337485689507,0.12089729697772826,0.0009699574589792767,0.017125415429502088,0.018078784179710098,0.09705707560074946,0.004482090412439094,-0.029613230552393312,,0.2187056741464443,0.228739870768695,0.025180836048768588,0.027460982411526978,0.3054558083006409,0.2558938741828166,0.3815879074998241,0.22953371864173988,0.3274159275486087,-0.18123241882484625,0.410463304601407,0.11269047613861577,0.2510040589514581,0.32295116688977543,0.11205421282975078,-0.0036394015135485826,0.2775934640180191,0.15030027934235196,0.2643224312194903,0.20023085614532438,0.43599134815509727,0.042199162884903565,0.22227920379955407,-0.1032823850617833,0.0410744782135788,0.006149166575678233,0.3246811538674915,0.27285259505063425,-0.17657790405244878,-0.2121419609674582,0.3563870093165493,-0.13312719212490887,0.022559313600394,-0.12813330462208009,-0.008396151309657257,0.14892622570324132,0.29863017117014373,0.40841449691385295,0.3974010285791957,0.6252678904514464,0.6682317578262628,0.562150601177029,0.7616716344472577,0.4067238860677024,0.705165604630011,0.008466616006986484,0.02165442398478785,0.06941067984552494,0.335308515199352,0.01918178520956004,-0.09050054310100339,0.058620753304577146,-0.02356779015772079,0.327725458854011,0.4270749400445024,0.2624164961531581,0.419243121379812
out_prncp,0.19218658246319534,0.19188347814974968,0.6239258977095371,0.6239258977095371,0.6238575972868913,0.1063146702923232,0.5067316156650415,0.17178011927056258,0.022774090153016013,0.0009391023990570024,-0.061120648280409764,-0.03124967434519384,-0.0369973453963477,0.11997562165111532,-0.05491448029891858,0.21674643267810906,0.10044551232315561,1.0,0.9999969329030234,0.04805342719595622,0.04801249344502378,-0.13532449129844917,0.6846059575166353,0.004242111608261581,-0.1277243001836392,-0.12824433641977043,-0.37103968710588914,-0.014449332208392365,-0.020639881013899325,,0.2947991054966074,0.028307276186858178,-0.0010265576595096591,-0.013646677969459283,0.18515826959837473,-0.06553309399984793,0.03382723885558888,-0.043066796518050135,-0.010619363698164264,0.010187489553424668,0.1121822630149997,-0.09013541199832295,-0.0674358293222274,-0.05216899588995677,0.29615903417111933,0.0499210614959151,0.19497214486880074,-0.01171094086606675,0.026900253927245748,-0.028259858264970125,-0.0630153437068066,0.12847710297982806,0.08738144701216001,0.09079041300913537,-0.0038736644068466538,-0.0018192323759526803,0.10753633097780751,0.13608259170939482,0.07596253106485386,0.06012406549047112,0.12318062028875947,0.06752095725505636,-0.05254939121693161,0.03896312101725364,-0.04502188704917535,-0.040861876830984904,0.15511337371844255,0.13075975214701227,0.13223078300578578,0.09122995240239797,0.03880429996505095,0.10532337907796648,0.07918202427766162,0.13515024996676966,0.12071290029375123,-0.002031821693806891,0.00036759801103153274,-0.017941048620378243,-0.08265461866267731,0.05208409295233962,0.06221332336877759,-0.08726934247440872,0.00837968181023985,0.19829057503362965,0.18754698008381934,0.23163287845340846,0.13443926651428398
out_prncp_inv,0.1920577910774415,0.1917551383765028,0.6239605392844069,0.6239605392844069,0.623899177682128,0.10608053852856691,0.5067446953031759,0.17183644580349286,0.022735973687709975,0.0009256270317545783,-0.06116050992135197,-0.03123613862049479,-0.036947759280319466,0.11997749572526778,-0.05490829501920557,0.21676725984656958,0.10047277440448224,0.9999969329030234,1.0,0.04809219955314983,0.0480550244335244,-0.13526753516458515,0.6845568055917289,0.004227547734016639,-0.1277303409849812,-0.1282504018168515,-0.37105777559597014,-0.014463452218968222,-0.02063108971233189,,0.29498414892975877,0.028138797578508328,-0.0010370977909635014,-0.013646128989683317,0.18520069872751835,-0.06562129990779879,0.033806357206519366,-0.043176366421024334,-0.010739457808231125,0.010251226741061905,0.11215764531409858,-0.09020921332552428,-0.06752684810982891,-0.0522589990986408,0.29623874411859386,0.04977932764707929,0.19503808930532915,-0.01178253747859252,0.02691330888637866,-0.028345601422666074,-0.06309227313572209,0.12851241293489596,0.08748721793499582,0.0907054997421553,-0.003882031716577624,-0.0018224042997443642,0.10757906546374058,0.1361483160475249,0.0759981568417561,0.060174511719527216,0.12322603852390994,0.06755248308458556,-0.05255736572255756,0.03900018528113257,-0.0450185665616174,-0.04088772233400843,0.15512052136565715,0.1307387349421977,0.13226684652308182,0.09128100625953561,0.03879344678825393,0.10533552282173829,0.07921940844364768,0.13512690133068364,0.1207150806045552,-0.002039082277272226,0.0003576048821264702,-0.017952833817482257,-0.08272707925977187,0.05211313641587105,0.06212712099423858,-0.08725239779667761,0.008372038873835403,0.1983455100539966,0.18754962439205192,0.23173165272416232,0.1344399126536954
total_pymnt,-0.21988313607681392,-0.2199448991918051,0.7061839374833335,0.7061839374833335,0.7062585597343267,0.0872561074840131,0.7325788608006023,0.2338169876639672,-0.015898344438081767,-0.013172962764167738,-0.0082324904215499,-0.015817010531864645,0.007900955761437806,0.12373924886659056,-0.06292562197217251,0.23288550102616645,0.16685170163841714,0.04805342719595622,0.04809219955314983,1.0,0.9999968298342914,0.9648763787990247,0.46046585267184187,0.012846590435231592,-0.038244172225494096,-0.03915246740125073,0.7425035252427774,-0.025028234282098872,-0.007439726116761803,,0.2618634925265678,-0.01788489063735936,0.0021447207050225236,-0.013093682455065212,0.25630033356746224,0.009435372136226283,0.004370170038753204,0.02351813845320071,0.03968727698047232,-0.02548091360970298,0.08064135657994506,-0.04733020544367507,-0.0028576275540818526,0.012229243986710112,0.26609214630557115,-0.02026704084716243,0.2410859307929102,0.016459880135570537,0.07595570876318555,0.03925877101705589,0.019886856976218333,0.1987552556055223,0.16697697740796685,0.015411337330262752,-0.004289451660457987,-0.0014897323282266825,0.08291208620087134,0.11908125975032527,0.024781288737074872,0.00880580492260018,0.19566427605022413,0.0160901189150947,-0.024897447166276714,-0.014312369977022838,-0.021775641446857327,-0.03365754976808195,0.12850774612454838,0.09250129543080583,0.15381608535256058,0.16615447864669022,0.053619504840310236,0.12014679193619102,0.14331745257472098,0.091018392188496,0.12443400969452269,0.00038627966243380335,0.00396164306669568,-0.02301300050575237,0.0031567270479244116,0.07763437680362252,-0.0032931097573243866,-0.0803335138958995,-0.0039492475860326524,0.2710166950200283,0.19800423112291093,0.2876658882975912,0.13385606600282543
total_pymnt_inv,-0.22007779076962175,-0.22013870946040504,0.7061568323445176,0.7061568323445176,0.7062389074316778,0.08702751011944454,0.7325450721098226,0.23385356173110572,-0.015935422928695736,-0.013186191261318618,-0.008275641968952618,-0.015797040946687088,0.007975316741795104,0.1237366866816842,-0.06291556022626342,0.2328822778131557,0.16687086889582434,0.04801249344502378,0.0480550244335244,0.9999968298342914,1.0,0.9648918850361298,0.46039881897764784,0.012834659672758703,-0.038240131589335445,-0.03914992941054391,0.7424623730257475,-0.02504646948511639,-0.007422413131516141,,0.26204026821465143,-0.01811795525480898,0.002137633521857971,-0.013091962424065177,0.2563236660352406,0.00937502965441879,0.004335704371829934,0.02342596762395697,0.03959433216222058,-0.025423585554763924,0.0806119039816182,-0.04736954420656286,-0.0029283655007614176,0.01216512759747128,0.26613712139587037,-0.02040963068012658,0.2411319943516254,0.016409637090906367,0.07596477151383157,0.03918320707590879,0.019823502905005078,0.1987747659022097,0.16707673063583892,0.015321834575388021,-0.004300755229587827,-0.0014900765219885948,0.08294430190983429,0.11913022605561843,0.024807370456317857,0.008841259594344128,0.19569116320850516,0.01611416495990685,-0.024899869373864316,-0.014273641091073437,-0.021759650450731756,-0.033675557191566854,0.12850094754955715,0.0924753901956228,0.15383579914145665,0.16619098421444425,0.053612081735851184,0.12015340721931039,0.14334424932800177,0.09099114288326572,0.12443174176974045,0.00037834955817949513,0.003955129617282162,-0.023019951662913693,0.003092181853368372,0.07765878196667889,-0.003378305972239083,-0.08030820389445976,-0.003961202920725528,0.27105078751524914,0.19799313080671055,0.2877399484111198,0.13384827586602213
total_rec_prncp,-0.18835290252182119,-0.18844266110246916,0.5562662878781606,0.5562662878781606,0.5563772535552002,-0.05737915159987,0.6082796963676347,0.20998790808630874,-0.029406308874925253,-0.019933862544071715,-0.021095860630729196,-0.006297535548529841,0.011004240617829715,0.09928363157103257,-0.05873092537824514,0.19785935951333755,0.14677337485689507,-0.13532449129844917,-0.13526753516458515,0.9648763787990247,0.9648918850361298,1.0,0.2187879294013399,-0.00802783713247659,-0.10093274430937138,-0.10069482026150157,0.8173098741080802,-0.024061311479073706,-0.0017285501654506583,,0.20904043618867627,-0.05483768176052827,-0.0015625979052898671,-0.011870347532992896,0.230514722597371,0.0020189967627903785,-0.007133835110497897,0.007846391683635096,0.02079187881458672,-0.014422413722843743,0.053731872523533446,-0.047845341846342586,-0.005264578815897342,0.0056759882532496095,0.22540487921792773,-0.05594156741016958,0.22598030376327827,0.0026437058450824087,0.06770382173795676,0.021394179928641833,0.005556607913501132,0.18354553039342092,0.18820811528067893,-0.03099716475357749,-0.005554571159021002,-0.0021392458620365057,0.06794606157997368,0.10980675037334083,0.024742599510786747,0.014739420867312966,0.1782494150116593,0.0139586007964233,-0.016964299190871977,-0.0016898669234866126,-0.01386563480685964,-0.03235049623314466,0.09876568553552996,0.05609206973102946,0.13777563700029288,0.15812999933459687,0.03853513608797497,0.1002401846837407,0.13213096880715416,0.05391574222953294,0.09988067365826188,-0.0009202258463626473,0.0008483013146985944,-0.02330970705758252,-0.0088802748410909,0.07450327267846832,-0.045056214610572305,-0.07019824241500444,-0.007532302128174764,0.2471631537270803,0.15938567433494127,0.27602894281185303,0.10439315449917179
total_rec_int,-0.16588462282240723,-0.1658607119285844,0.7365845637796272,0.7365845637796272,0.7364828156521841,0.5046167579840399,0.6549897764339095,0.1573456351081419,0.039613675019889355,0.018005151251736896,0.03293676904348689,-0.03583956180059898,-0.007852869126008653,0.12296396969521842,-0.03578725918293705,0.19673985541729966,0.12089729697772826,0.6846059575166353,0.6845568055917289,0.46046585267184187,0.46039881897764784,0.2187879294013399,1.0,0.058765031751432814,-0.027485457384435728,-0.025567963753401788,-0.005497383246770885,-0.012615615147879459,-0.020848686489016787,,0.27143547169426285,0.12291366474694887,0.012639902929575243,-0.008652210080845326,0.1739259852669586,0.0306751859800343,0.04908347062636973,0.0678701893714147,0.08471797753627967,-0.05049610939635897,0.13318515720923854,-0.010846601621597588,0.007125953936554022,0.02883950001259741,0.2389167026192455,0.14460908550880455,0.13170642507903685,0.05843354554504395,0.05196191193493023,0.0807341361431317,0.045573866638377786,0.11907688172340096,-0.017318745877701318,0.16442591866546483,0.0023328400519660366,0.0015200559357030155,0.08080609993023645,0.07480420211749166,0.01259840142626589,-0.01201715723186952,0.12569463387254828,0.01669189435632668,-0.0337012465673693,-0.04129986843010357,-0.03340337656490097,-0.016021059197199455,0.14417389444234313,0.1550356954239756,0.1046717105398127,0.0799985523280507,0.0664515062329803,0.10667593168317671,0.08368135544699823,0.15701391080675436,0.12351873931393108,0.0040383817773074066,0.01177291493859865,-0.00693152054691119,0.03297055642796543,0.03470102562959843,0.14131418461531126,-0.06275781707652339,0.011341388195819436,0.1723433343498881,0.1953637218250207,0.13531086283779928,0.1424737659689019
total_rec_late_fee,-0.015779262235664483,-0.015748025699955967,0.0518879563061243,0.0518879563061243,0.05186054593228904,0.06368469393904976,0.06373878820126912,0.02522402084618231,-0.0011502382605560278,0.03679660457692884,0.019329878969830426,-0.03255138539126598,-0.021310634689518475,-0.0038410427478703804,0.00014582903404930666,0.00965679626277363,0.0009699574589792767,0.004242111608261581,0.004227547734016639,0.012846590435231592,0.012834659672758703,-0.00802783713247659,0.058765031751432814,1.0,0.06590313635469745,0.06754326912060593,-0.014505411603185291,0.004134276502912197,-0.009597217534318277,,-0.013914798642712283,0.054897286280156395,0.014186053004291915,-0.0003196452619877152,0.02169845146560927,0.005670503661470356,-0.0009221008395735411,0.020736932265001902,0.01623189165819046,-0.0164165477504762,0.011326098255238304,0.005469931211870473,-0.003020700877355865,-0.0028872103612912763,0.008859382224433814,0.009353326835087014,-0.0026053852654114064,0.010680622768383259,0.013267688894330023,0.029938959686015714,0.012772876358652699,0.022916337945362634,-0.01578353651189065,0.013894884150091491,0.004215608200754518,0.0007873079019157936,-0.002383060675593521,-0.007191345616919786,0.0002030841796929498,-0.009784976886695116,-0.00020968189469876668,-0.00013651352960245613,-0.030524094163976813,-0.016539224296534046,-0.031637206820759996,0.01128744593812562,-0.0075740192129624484,-0.007440683438541544,-0.010406181405369103,-0.011242685128711396,0.014622347957444852,-0.013873381140751807,-0.0126231123706557,-0.007646141576433444,-0.003956566887886528,9.804791939010332e-05,0.01596465370991909,0.00949267255789032,0.014694236255376412,-0.026286848302696234,0.014869402179483564,-0.009992996639686369,0.007470454456035309,0.018908410466378773,0.020319111308019076,-0.011567164998946389,0.02024068094926369
recoveries,-0.07002726889359778,-0.06979899340084961,0.07787021052700105,0.07787021052700105,0.07786911464409571,0.11982452848122252,0.08206069248320542,0.011109666122434789,0.009552974876844474,0.004776767021474452,0.039129413061288414,-0.006182371734775454,0.0040390148218477015,0.012872581144684448,0.001951775441604569,0.008372794716592167,0.017125415429502088,-0.1277243001836392,-0.1277303409849812,-0.038244172225494096,-0.038240131589335445,-0.10093274430937138,-0.027485457384435728,0.06590313635469745,1.0,0.9733428282477357,-0.04595758656482443,0.0042691411904937195,-0.0024222906794197853,,-0.013747096125437721,0.07096742508863445,0.004052030784921088,0.0003424457562478294,0.0010260089794946004,0.020621697688798336,0.004469474072599511,0.02857562937404153,0.03418914912514854,-0.017374967460608307,0.004203589648050283,0.010265721749863559,0.01610832836423899,0.013164400953433294,-0.005079601419168138,0.008039669317793206,0.00129828138067357,0.027692984681802944,0.01211164141027104,0.030557251179172143,0.046633976779727616,-0.003054891220255877,-0.008055002980509401,0.011107769467089256,0.0027951752790057794,0.001075102110257232,-0.007012203392975135,-0.014001018653714893,-0.018469754842420198,-0.02458916770996328,-0.0025631630323759385,-0.01703511340178168,-0.004379581441014236,-0.030677861586255344,-0.0020573959990385746,0.0015208016195232133,0.007692204826636845,0.009913915561654869,0.00810096899578741,0.01154867321462781,0.015965963616280762,0.009792885682391627,0.010785319522604335,0.009702021619786524,0.012936005399423474,0.0027383078483731475,0.0014367155999208143,0.0015562818404494907,0.04277039242441091,0.007896007422758033,0.014334370716849927,0.004386409858162967,-0.0007580221255204507,-0.000250616931230384,0.01858824246998216,-0.00012866201439363698,0.018024204290434637
collection_recovery_fee,-0.07059431765866049,-0.0703717341243109,0.07918977968128008,0.07918977968128008,0.0791857313282543,0.12318017760359526,0.08416383923748694,0.010418375245040785,0.010185042376863743,0.005139200444154797,0.0401939335051772,-0.006288070103201493,0.003289655371896526,0.013590685552328443,0.0026057828282711293,0.008468726217195745,0.018078784179710098,-0.12824433641977043,-0.1282504018168515,-0.03915246740125073,-0.03914992941054391,-0.10069482026150157,-0.025567963753401788,0.06754326912060593,0.9733428282477357,1.0,-0.04599623378693733,0.004523386075630461,-0.0025468450365582376,,-0.01374709612539456,0.07096742508843151,0.004332345458735473,0.00042319922462075686,0.0007848581826617213,0.02241000419249968,0.0048534206496892805,0.02872435602072021,0.0356634828156014,-0.01656769491549166,0.00499092745379182,0.008164462488282367,0.017589901884546764,0.015110427467535749,-0.005218195795505701,0.010542199978353152,3.0035130606596843e-05,0.030019516408618684,0.010824079163240715,0.03261600325085651,0.048151699561091735,-0.004200558758764888,-0.01098484256899216,0.012972673837375439,0.003159885793723303,0.0011367949489717575,-0.006541596815982515,-0.015111214609330705,-0.0191141500495724,-0.026041300626718656,-0.002358495856436458,-0.017968806695355943,-0.00407522308726616,-0.030709552695794215,-0.0017891901791549571,0.002226745244523631,0.00888652436305678,0.011271430957546028,0.008491350846637661,0.011906531683901217,0.01697062296740649,0.01018154350940538,0.011212243368863036,0.011022195408304415,0.013648378487993836,0.002917128304604973,0.0015733266456696721,0.0020173508580321035,0.04423356359405327,0.007287788591448003,0.015997150121217038,0.005096426570578489,-0.0005696413771890346,-0.0007902773935136211,0.019188863703125232,-0.00207729796164411,0.018617577270722024
